CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,MonetaryRank,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,AgeGroup,CustomerLifetimeDays
CUST10464,34,29,32103.72,3,5,5,355,Potential Loyalist.,54.0,Devansh Cherian,ritvikdhar@yahoo.com,Male,34,Delhi,Divorced,0,2021-08-14,26-35,1446
CUST10465,84,29,30303.12,1,5,5,155,Potential Loyalist.,101.0,Rasha Kashyap,shaaniruddh@gmail.com,Male,38,Hyderabad,Divorced,0,2022-07-21,36-45,1105
CUST10466,67,20,17344.29,2,2,1,221,At Risk.,842.0,Lagan Sem,pchanda@hotmail.com,Female,73,Ahmedabad,Widowed,1,2021-11-08,65+,1360
CUST10467,55,19,19161.75,2,1,2,212,At Risk.,735.0,Uthkarsh Uppal,nishithkoshy@gmail.com,Male,36,Bangalore,Divorced,0,2024-07-02,36-45,393
CUST10468,13,18,20915.6,4,1,2,412,Potential Loyalist.,630.0,Anika Koshy,rajagopalansaira@hotmail.com,Female,45,Lucknow,Married,0,2021-10-26,36-45,1373
CUST10469,19,23,21606.38,4,3,3,433,Potential Loyalist.,589.0,Lakshit Sankaran,achokshi@gmail.com,Not Disclosed,64,Lucknow,Widowed,1,2023-06-04,56-65,787
CUST10470,15,32,34133.31,4,5,5,455,Loyal Customers,27.0,Tara Sarna,hgrover@gmail.com,Not Disclosed,34,Bangalore,Divorced,0,2023-09-04,26-35,695
CUST10471,81,18,18770.56,1,1,2,112,At Risk.,760.0,Drishya Sawhney,manneurvi@sibal.net,Male,43,Chennai,Married,1,2023-12-23,36-45,585
CUST10472,34,17,13423.43,3,1,1,311,Potential Loyalist.,968.0,Neysa Dubey,bbhavsar@hotmail.com,Female,27,Pune,Married,0,2024-05-24,26-35,432
CUST10473,74,26,24677.951,2,4,4,244,Potential Loyalist.,379.0,Oorja Sandal,xsawhney@gmail.com,Not Disclosed,33,Delhi,Single,0,2022-06-29,26-35,1127
CUST10474,98,20,24243.049,1,2,3,123,At Risk.,407.0,Lagan Sami,rtandon@hotmail.com,Not Disclosed,48,Lucknow,Widowed,2,2023-11-03,46-55,635
CUST10475,15,29,30735.6,4,5,5,455,Loyal Customers,89.0,Raunak Devi,bhaktashaan@yahoo.com,Not Disclosed,68,Bangalore,Widowed,1,2023-03-24,65+,859
CUST10476,2,26,24745.041,5,4,4,544,Loyal Customers,373.0,Ela Tara,nishith22@sathe-walia.com,Female,53,Jaipur,Widowed,0,2024-06-12,46-55,413
CUST10477,42,36,38015.78,3,5,5,355,Potential Loyalist.,7.0,Pari Kala,himmatbanik@gmail.com,Not Disclosed,41,Mumbai,Divorced,2,2022-04-29,36-45,1188
CUST10478,28,22,22823.08,3,2,3,323,Potential Loyalist.,510.0,Lavanya Seth,riaanramakrishnan@yahoo.com,Female,33,Jaipur,Divorced,3,2021-04-11,26-35,1571
CUST10479,17,28,25175.66,4,5,4,454,Loyal Customers,346.0,Raunak Borde,vdhaliwal@dora.net,Female,66,Chennai,Married,0,2021-09-18,65+,1411
CUST10480,52,23,23622.42,2,3,3,233,Potential Loyalist.,446.0,Divit Wason,btandon@balakrishnan.com,Female,71,Mumbai,Divorced,1,2020-11-01,65+,1732
CUST10481,58,31,26353.94,2,5,4,254,Potential Loyalist.,274.0,Ryan Suresh,geraraunak@hotmail.com,Male,54,Pune,Widowed,0,2021-11-18,46-55,1350
CUST10482,11,19,17982.43,5,1,1,511,Hibernating,809.0,Prerak Shere,reyanshkumer@yahoo.com,Male,74,Lucknow,Single,1,2023-03-30,65+,853
CUST10483,9,20,23208.07,5,2,3,523,Hibernating,484.0,Rasha Badami,veeredwin@thaman-suri.info,Male,50,Hyderabad,Widowed,4,2022-12-08,46-55,965
CUST10484,274,14,12344.25,1,1,1,111,At Risk.,989.0,Anay Shroff,magarnavya@hotmail.com,Male,38,Ahmedabad,Married,4,2021-04-15,36-45,1567
CUST10485,62,20,21361.2,2,2,3,223,At Risk.,599.0,Aaina Madan,swamymiraya@hotmail.com,Female,26,Bangalore,Divorced,0,2022-12-29,26-35,944
CUST10486,36,31,27366.99,3,5,4,354,Potential Loyalist.,218.0,Emir Bhatia,fbasu@goel.com,Not Disclosed,45,Pune,Widowed,1,2024-03-23,36-45,494
CUST10487,5,25,19988.83,5,4,2,542,Loyal Customers,682.0,Anaya Vig,aayushbhatt@yahoo.com,Female,28,Jaipur,Divorced,1,2024-02-04,26-35,542
CUST10488,44,28,23454.68,2,5,3,253,Potential Loyalist.,464.0,Adah Raval,jkara@divan.com,Male,36,Bangalore,Single,2,2022-07-30,36-45,1096
CUST10489,12,24,22598.11,4,3,3,433,Potential Loyalist.,522.0,Indrans Gill,karitaran@rajagopalan.com,Female,25,Kolkata,Widowed,2,2024-05-25,18-25,431
CUST10490,50,24,20227.77,2,3,2,232,Potential Loyalist.,663.0,Lagan Ramachandran,ishaangandhi@gmail.com,Not Disclosed,65,Bangalore,Widowed,1,2023-12-23,56-65,585
CUST10491,109,29,25702.49,1,5,4,154,Potential Loyalist.,311.0,Ivana Manne,dmandal@kapadia.net,Not Disclosed,46,Chennai,Married,0,2021-06-18,46-55,1503
CUST10492,7,18,12918.77,5,1,1,511,Hibernating,977.0,Zoya Chahal,chahalryan@sachdev.com,Not Disclosed,24,Delhi,Widowed,0,2023-11-06,18-25,632
CUST10493,11,24,26996.291,5,3,4,534,Hibernating,240.0,Rania Dara,dharmajanzachariah@yahoo.com,Female,29,Pune,Widowed,1,2021-06-16,26-35,1505
CUST10494,108,17,21793.379,1,1,3,113,At Risk.,581.0,Vihaan Ramaswamy,rkeer@yahoo.com,Not Disclosed,20,Lucknow,Married,3,2022-09-23,18-25,1041
CUST10495,29,25,24676.8,3,4,4,344,Potential Loyalist.,380.0,Uthkarsh Badami,advikachopra@gmail.com,Not Disclosed,46,Pune,Widowed,0,2021-02-08,46-55,1633
CUST10496,10,17,14000.5,5,1,1,511,Hibernating,961.0,Ahana  Ratti,rhea32@rajagopalan-soman.org,Female,67,Bangalore,Divorced,0,2024-05-29,65+,427
CUST10497,3,20,26715.21,5,2,4,524,Hibernating,254.0,Shalv Bose,qzacharia@bansal.com,Male,53,Mumbai,Single,4,2024-05-28,46-55,428
CUST10498,68,28,24983.58,2,5,4,254,Potential Loyalist.,357.0,Dhruv Vyas,biju36@sanghvi-dewan.com,Not Disclosed,32,Pune,Divorced,1,2023-05-29,26-35,793
CUST10499,39,34,24403.17,3,5,4,354,Potential Loyalist.,398.0,Yuvraj  Baria,kakaralisha@yahoo.com,Not Disclosed,24,Kolkata,Single,2,2021-06-05,18-25,1516
CUST10500,20,20,19431.67,4,2,2,422,Potential Loyalist.,717.0,Aayush Zachariah,yuvraj-sinha@saxena.com,Female,44,Pune,Divorced,1,2022-09-17,36-45,1047
CUST10501,8,24,24102.59,5,3,3,533,Hibernating,417.0,Amani Wali,rati94@dubey.info,Male,43,Jaipur,Widowed,3,2024-04-06,36-45,480
CUST10502,427,13,16877.14,1,1,1,111,At Risk.,860.0,Reyansh Buch,anay24@dada.org,Not Disclosed,65,Pune,Married,1,2020-10-18,56-65,1746
CUST10503,52,27,32895.08,2,4,5,245,Potential Loyalist.,39.0,Kartik Barad,aniruddh32@chahal.org,Female,26,Lucknow,Married,0,2022-09-05,26-35,1059
CUST10504,54,23,18183.959,2,3,2,232,Potential Loyalist.,797.0,Aarav Tandon,nehmat24@baria.com,Male,74,Pune,Married,0,2022-07-13,65+,1113
CUST10505,37,23,29488.33,3,3,5,335,Potential Loyalist.,132.0,Inaaya  Bir,rohanthaker@hotmail.com,Male,45,Mumbai,Widowed,0,2022-03-06,36-45,1242
CUST10506,76,23,22851.21,2,3,3,233,Potential Loyalist.,505.0,Elakshi Bedi,oiyengar@aurora.info,Female,53,Chennai,Divorced,1,2021-02-01,46-55,1640
CUST10507,68,22,24291.75,2,2,3,223,At Risk.,405.0,Ritvik Saran,lgour@gmail.com,Female,49,Pune,Divorced,2,2023-04-21,46-55,831
CUST10508,96,25,24280.629,1,4,3,143,Potential Loyalist.,406.0,Ela Shan,adahsarkar@chaudhary.info,Female,59,Lucknow,Widowed,1,2022-08-09,56-65,1086
CUST10509,60,22,23895.11,2,2,3,223,At Risk.,427.0,Nirvaan Thakur,darshit03@gandhi-shan.biz,Female,29,Delhi,Widowed,0,2021-07-17,26-35,1474
CUST10510,59,30,44367.33,2,5,5,255,Potential Loyalist.,2.0,Amira Wable,arnav34@gmail.com,Male,47,Delhi,Single,1,2022-06-27,46-55,1129
CUST10511,7,26,27033.89,5,4,4,544,Loyal Customers,235.0,Vedika Sidhu,shaanbehl@gmail.com,Female,70,Pune,Divorced,2,2024-02-02,65+,544
CUST10512,46,17,19954.23,2,1,2,212,At Risk.,685.0,Kiaan Sekhon,romiltandon@yahoo.com,Female,53,Lucknow,Widowed,1,2024-04-09,46-55,477
CUST10513,9,21,22078.86,5,2,3,523,Hibernating,560.0,Mehul Atwal,ryan21@ghosh.com,Not Disclosed,43,Jaipur,Married,0,2023-05-19,36-45,803
CUST10514,23,18,16999.03,4,1,1,411,Potential Loyalist.,857.0,Ayesha Kari,kismatgill@barman.com,Not Disclosed,30,Lucknow,Married,0,2023-07-13,26-35,748
CUST10515,11,20,18359.62,5,2,2,522,Hibernating,785.0,Hiran Shenoy,wraj@gmail.com,Female,75,Lucknow,Single,1,2021-05-31,65+,1521
CUST10516,53,26,22987.871,2,4,3,243,Potential Loyalist.,500.0,Zaina Varghese,rati55@yahoo.com,Male,40,Chennai,Divorced,2,2020-09-24,36-45,1770
CUST10517,87,29,33278.66,1,5,5,155,Potential Loyalist.,34.0,Farhan Hari,bhavin87@yahoo.com,Not Disclosed,73,Kolkata,Married,2,2024-04-29,65+,457
CUST10518,151,23,24997.65,1,3,4,134,Potential Loyalist.,355.0,Samar Tiwari,jmannan@hotmail.com,Female,32,Chennai,Widowed,4,2020-10-18,26-35,1746
CUST10519,235,19,23211.21,1,1,3,113,At Risk.,483.0,Diya Bail,kartik53@hotmail.com,Female,60,Bangalore,Single,1,2021-07-06,56-65,1485
CUST10520,32,20,23725.59,3,2,3,323,Potential Loyalist.,440.0,Aaina Kade,divijdayal@gmail.com,Female,56,Lucknow,Married,0,2021-01-18,56-65,1654
CUST10521,4,22,15914.19,5,2,1,521,Hibernating,897.0,Kaira Vohra,btara@bora.net,Not Disclosed,38,Kolkata,Married,2,2023-07-25,36-45,736
CUST10522,40,28,25568.46,3,5,4,354,Potential Loyalist.,322.0,Zain Badami,hvarma@hotmail.com,Female,24,Kolkata,Single,2,2021-03-01,18-25,1612
CUST10523,202,20,20184.81,1,2,2,122,At Risk.,666.0,Emir Sankaran,gkata@hotmail.com,Male,69,Kolkata,Married,0,2020-10-06,65+,1758
CUST10524,59,28,25484.43,2,5,4,254,Potential Loyalist.,329.0,Zoya Verma,vasaprerak@hotmail.com,Not Disclosed,70,Bangalore,Divorced,0,2022-11-03,65+,1000
CUST10525,11,27,27808.66,5,4,4,544,Loyal Customers,202.0,Pranay Gaba,inaaya-bala@dugar.com,Female,38,Jaipur,Divorced,3,2020-11-02,36-45,1731
CUST10526,116,25,29998.61,1,4,5,145,Potential Loyalist.,108.0,Shanaya Jhaveri,lalabhamini@balay.com,Male,30,Bangalore,Married,4,2021-04-09,26-35,1573
CUST10527,15,27,21700.691,4,4,3,443,Loyal Customers,587.0,Yuvaan Ramesh,charvi81@hotmail.com,Male,27,Delhi,Widowed,1,2023-11-25,26-35,613
CUST10528,48,24,24042.98,2,3,3,233,Potential Loyalist.,421.0,Mohanlal Basu,anvi82@sarna.biz,Male,45,Bangalore,Divorced,2,2021-02-23,36-45,1618
CUST10529,28,24,25212.18,3,3,4,334,Potential Loyalist.,343.0,Dhanuk Gokhale,samaira55@yahoo.com,Not Disclosed,62,Chennai,Married,0,2023-10-22,56-65,647
CUST10530,76,22,24954.25,2,2,4,224,At Risk.,360.0,Anika Kanda,misha62@gmail.com,Male,32,Hyderabad,Widowed,1,2022-04-21,26-35,1196
CUST10531,96,17,12053.75,1,1,1,111,At Risk.,991.0,Ojas Ray,emani@hotmail.com,Male,59,Delhi,Married,1,2023-07-22,56-65,739
CUST10532,94,27,24668.05,1,4,4,144,Potential Loyalist.,381.0,Eva Swaminathan,bhamini27@gmail.com,Not Disclosed,27,Hyderabad,Divorced,2,2020-10-12,26-35,1752
CUST10533,20,28,24125.46,4,5,3,453,Loyal Customers,414.0,Indrajit Vora,vanya18@raj.biz,Female,75,Chennai,Single,1,2024-05-09,65+,447
CUST10534,88,29,28466.57,1,5,5,155,Potential Loyalist.,167.0,Romil Deshmukh,vartyneysa@gola-baria.com,Male,51,Pune,Married,2,2023-03-27,46-55,856
CUST10535,4,16,17192.4,5,1,1,511,Hibernating,849.0,Amira Taneja,fdate@borde.com,Male,62,Mumbai,Divorced,0,2022-08-22,56-65,1073
CUST10536,46,26,24791.83,2,4,4,244,Potential Loyalist.,370.0,Gatik Bhakta,anayaratti@hotmail.com,Not Disclosed,30,Delhi,Single,2,2023-09-14,26-35,685
CUST10537,13,23,27334.83,4,3,4,434,Potential Loyalist.,219.0,Eshani Brahmbhatt,bijuchandra@hotmail.com,Male,73,Kolkata,Divorced,0,2023-12-22,65+,586
CUST10538,52,25,31479.15,2,4,5,245,Potential Loyalist.,68.0,Nayantara Shanker,cdhillon@yahoo.com,Not Disclosed,54,Jaipur,Widowed,2,2022-04-09,46-55,1208
CUST10539,42,30,31484.36,3,5,5,355,Potential Loyalist.,67.0,Anay Mani,stak@gmail.com,Male,45,Chennai,Divorced,3,2020-12-01,36-45,1702
CUST10540,14,19,16489.12,4,1,1,411,Potential Loyalist.,877.0,Stuvan Venkatesh,pihu41@hotmail.com,Female,44,Kolkata,Divorced,4,2021-11-07,36-45,1361
CUST10541,5,24,22662.22,5,3,3,533,Hibernating,519.0,Reyansh Chaudry,advik45@iyengar.com,Male,30,Delhi,Married,0,2022-02-26,26-35,1250
CUST10542,134,18,16713.27,1,1,1,111,At Risk.,866.0,Umang Bora,benuthkarsh@yahoo.com,Male,33,Kolkata,Widowed,2,2022-11-24,26-35,979
CUST10543,28,21,23594.01,3,2,3,323,Potential Loyalist.,453.0,Aarush Walla,himmatdugar@gmail.com,Female,54,Delhi,Single,0,2024-06-25,46-55,400
CUST10544,248,24,28246.6,1,3,5,135,Potential Loyalist.,179.0,Jayan Zachariah,madhup39@gmail.com,Not Disclosed,18,Mumbai,Widowed,3,2021-06-10,,1511
CUST10545,7,14,17520.05,5,1,1,511,Hibernating,832.0,Yashvi Devi,xkeer@yahoo.com,Female,44,Bangalore,Married,2,2023-02-22,36-45,889
CUST10546,30,24,25082.299,3,3,4,334,Potential Loyalist.,351.0,Mamooty Gera,ehsaan68@saran.com,Not Disclosed,41,Kolkata,Divorced,1,2022-05-16,36-45,1171
CUST10547,24,20,18639.33,4,2,2,422,Potential Loyalist.,771.0,Darshit Sura,fwagle@yahoo.com,Male,50,Pune,Married,2,2024-06-05,46-55,420
CUST10548,13,17,19975.7,4,1,2,412,Potential Loyalist.,684.0,Inaaya  Baria,samiha81@hotmail.com,Not Disclosed,41,Lucknow,Single,1,2021-12-05,36-45,1333
CUST10549,64,22,21075.49,2,2,2,222,At Risk.,621.0,Zeeshan Batra,bbava@mallick.com,Male,58,Delhi,Widowed,4,2023-01-02,56-65,940
CUST10550,77,27,27790.88,2,4,4,244,Potential Loyalist.,203.0,Divyansh Baria,sandhukeya@hotmail.com,Male,41,Bangalore,Married,0,2022-12-15,36-45,958
CUST10551,57,20,19818.31,2,2,2,222,At Risk.,698.0,Zeeshan Sanghvi,jhaverineelofar@yahoo.com,Female,58,Mumbai,Widowed,0,2023-04-24,56-65,828
CUST10552,27,20,23023.15,3,2,3,323,Potential Loyalist.,497.0,Advika Issac,eramakrishnan@venkataraman-bera.com,Not Disclosed,45,Delhi,Widowed,1,2021-11-07,36-45,1361
CUST10553,13,37,35846.25,4,5,5,455,Loyal Customers,18.0,Prerak Sahni,sridharivan@sahni.com,Not Disclosed,24,Bangalore,Widowed,2,2021-10-03,18-25,1396
CUST10554,2,20,15361.02,5,2,1,521,Hibernating,921.0,Ishaan Kade,kaleira@hotmail.com,Not Disclosed,44,Hyderabad,Widowed,1,2022-01-04,36-45,1303
CUST10555,40,22,24450.46,3,2,4,324,Potential Loyalist.,397.0,Parinaaz Hora,birnakul@kibe.com,Not Disclosed,38,Pune,Single,0,2022-04-14,36-45,1203
CUST10556,27,27,22419.6,3,4,3,343,Potential Loyalist.,538.0,Manjari Boase,tarabora@dani.com,Not Disclosed,57,Chennai,Single,0,2021-02-13,56-65,1628
CUST10557,9,20,20179.879,5,2,2,522,Hibernating,668.0,Lakshit Konda,anaya68@gmail.com,Male,74,Hyderabad,Single,2,2024-07-05,65+,390
CUST10558,7,25,24174.97,5,4,3,543,Loyal Customers,409.0,Rhea Gupta,sodhieshani@yahoo.com,Not Disclosed,23,Mumbai,Widowed,3,2022-05-12,18-25,1175
CUST10559,45,22,21259.74,2,2,2,222,At Risk.,605.0,Aaryahi Dave,wmander@gour.com,Male,23,Ahmedabad,Widowed,2,2021-01-13,18-25,1659
CUST10560,25,30,33199.47,3,5,5,355,Potential Loyalist.,36.0,Riya Gill,agopal@hotmail.com,Not Disclosed,45,Jaipur,Divorced,1,2024-04-20,36-45,466
CUST10561,19,27,31260.4,4,4,5,445,Loyal Customers,78.0,Charvi Guha,thakeraradhya@singh-dalia.com,Male,60,Lucknow,Single,0,2022-09-23,56-65,1041
CUST10562,6,23,19145.15,5,3,2,532,Hibernating,738.0,Dhanuk Sehgal,obhat@karpe.com,Not Disclosed,48,Pune,Married,0,2020-08-28,46-55,1797
CUST10563,69,16,15543.01,2,1,1,211,At Risk.,915.0,Tanya Khalsa,mehulbains@yahoo.com,Female,67,Pune,Widowed,1,2021-04-15,65+,1567
CUST10564,41,18,19895.95,3,1,2,312,Potential Loyalist.,690.0,Inaaya  Malhotra,nirvaan04@yahoo.com,Female,50,Bangalore,Widowed,1,2023-05-02,46-55,820
CUST10565,60,22,20021.5,2,2,2,222,At Risk.,679.0,Kiaan Chana,davejayan@yahoo.com,Not Disclosed,55,Bangalore,Divorced,1,2021-03-17,46-55,1596
CUST10566,163,16,19702.72,1,1,2,112,At Risk.,701.0,Shanaya Sodhi,zwalia@batra.com,Not Disclosed,43,Kolkata,Widowed,1,2023-03-30,36-45,853
CUST10567,50,22,23612.49,2,2,3,223,At Risk.,450.0,Mehul Agarwal,irastogi@hans-borde.com,Not Disclosed,32,Ahmedabad,Single,0,2023-02-21,26-35,890
CUST10568,94,19,15812.0,1,1,1,111,At Risk.,904.0,Aarav Vora,onkarchhabra@aggarwal.com,Male,49,Delhi,Divorced,0,2022-01-12,46-55,1295
CUST10569,12,16,14672.46,4,1,1,411,Potential Loyalist.,940.0,Raunak Choudhry,ramakrishnanindrajit@chakraborty.biz,Female,68,Jaipur,Divorced,0,2024-03-22,65+,495
CUST10570,144,29,30538.07,1,5,5,155,Potential Loyalist.,92.0,Advika Dyal,granganathan@sathe-dhar.org,Not Disclosed,26,Pune,Single,1,2021-03-29,26-35,1584
CUST10571,230,22,23517.22,1,2,3,123,At Risk.,457.0,Nirvaan Bhandari,gcontractor@yahoo.com,Not Disclosed,54,Chennai,Divorced,0,2021-02-12,46-55,1629
CUST10572,3,29,30455.41,5,5,5,555,Champions,95.0,Oorja Dua,navya64@andra.com,Male,52,Hyderabad,Divorced,2,2024-07-27,46-55,368
CUST10573,18,22,21276.72,4,2,2,422,Potential Loyalist.,603.0,Bhavin Gade,badalaniruddh@dasgupta-aurora.com,Male,68,Pune,Divorced,0,2022-09-16,65+,1048
CUST10574,26,21,22792.879,3,2,3,323,Potential Loyalist.,513.0,Shayak Raj,jayantgill@shere.com,Female,64,Jaipur,Single,1,2022-08-17,56-65,1078
CUST10575,103,23,20804.21,1,3,2,132,Potential Loyalist.,634.0,Kartik Kashyap,nghose@hotmail.com,Male,24,Chennai,Widowed,0,2021-03-10,18-25,1603
CUST10576,8,23,17731.35,5,3,1,531,Hibernating,823.0,Nishith Dada,dhruvsetty@lal-goyal.com,Female,51,Chennai,Single,0,2024-04-04,46-55,482
CUST10577,19,18,15729.6,4,1,1,411,Potential Loyalist.,907.0,Nishith Mall,zoya12@hotmail.com,Male,57,Delhi,Single,0,2021-02-03,56-65,1638
CUST10578,120,23,23728.62,1,3,3,133,Potential Loyalist.,439.0,Anahi Bir,kalladevansh@bose-mangal.com,Not Disclosed,37,Hyderabad,Married,1,2022-04-21,36-45,1196
CUST10579,2,23,24865.74,5,3,4,534,Hibernating,364.0,Onkar Ramachandran,gbhargava@hotmail.com,Male,73,Hyderabad,Single,1,2024-07-05,65+,390
CUST10580,64,25,19595.85,2,4,2,242,Potential Loyalist.,704.0,Anya Sahni,khushiganesan@gmail.com,Not Disclosed,71,Lucknow,Widowed,0,2022-02-07,65+,1269
CUST10581,37,26,28350.1,3,4,5,345,Potential Loyalist.,173.0,Shaan Ray,sahotayuvaan@dyal-swamy.com,Male,36,Lucknow,Married,0,2023-03-30,36-45,853
CUST10582,43,19,19920.72,2,1,2,212,At Risk.,689.0,Lagan Grover,jivika00@hotmail.com,Not Disclosed,34,Mumbai,Single,1,2023-04-05,26-35,847
CUST10583,33,26,23355.49,3,4,3,343,Potential Loyalist.,471.0,Amani Krish,onkar92@bhargava-dutt.com,Female,71,Pune,Widowed,1,2022-07-11,65+,1115
CUST10584,28,27,22445.21,3,4,3,343,Potential Loyalist.,537.0,Kiaan Sibal,acherian@kunda.com,Male,29,Hyderabad,Single,3,2022-01-10,26-35,1297
CUST10585,19,24,28453.03,4,3,5,435,Potential Loyalist.,168.0,Aniruddh Hans,nghose@issac.com,Female,72,Kolkata,Divorced,3,2024-04-28,65+,458
CUST10586,30,28,24996.27,3,5,4,354,Potential Loyalist.,356.0,Tanya Chaudhry,xgulati@hotmail.com,Not Disclosed,27,Bangalore,Married,0,2023-10-29,26-35,640
CUST10587,2,24,25311.36,5,3,4,534,Hibernating,335.0,Ivana Viswanathan,anay68@bora-chada.org,Male,41,Delhi,Widowed,1,2021-12-04,36-45,1334
CUST10588,17,17,17384.76,4,1,1,411,Potential Loyalist.,838.0,Yuvraj  Bhandari,fbala@gmail.com,Male,32,Ahmedabad,Married,2,2021-09-05,26-35,1424
CUST10589,2,23,19556.47,5,3,2,532,Hibernating,706.0,Madhup Zacharia,rramaswamy@hotmail.com,Not Disclosed,51,Kolkata,Single,1,2024-07-27,46-55,368
CUST10590,2,26,27265.041,5,4,4,544,Loyal Customers,223.0,Taimur Saxena,yuvraj-biswas@gmail.com,Not Disclosed,75,Lucknow,Single,1,2024-02-06,65+,540
CUST10591,14,27,23548.72,4,4,3,443,Loyal Customers,455.0,Misha Seth,kanavmander@mander.com,Female,67,Ahmedabad,Married,2,2023-06-25,65+,766
CUST10592,63,21,21528.53,2,2,3,223,At Risk.,591.0,Trisha Chawla,kundashamik@hotmail.com,Not Disclosed,58,Kolkata,Single,2,2024-07-25,56-65,370
CUST10593,22,23,22820.48,4,3,3,433,Potential Loyalist.,511.0,Stuvan Sahni,stuvansoman@yahoo.com,Female,47,Jaipur,Single,0,2023-10-16,46-55,653
CUST10594,23,17,14673.51,4,1,1,411,Potential Loyalist.,939.0,Anahita Bhatt,divij78@yahoo.com,Female,59,Delhi,Divorced,2,2020-11-16,56-65,1717
CUST10595,29,24,28613.32,3,3,5,335,Potential Loyalist.,162.0,Devansh Karnik,preraksarraf@hotmail.com,Female,30,Jaipur,Divorced,0,2022-03-07,26-35,1241
CUST10596,1,24,16789.791,5,3,1,531,Hibernating,863.0,Vardaniya Lalla,wdani@hotmail.com,Male,49,Lucknow,Single,0,2024-06-20,46-55,405
CUST10597,144,19,19349.46,1,1,2,112,At Risk.,723.0,Advika Lad,zarasekhon@srivastava.com,Female,63,Lucknow,Widowed,1,2022-07-22,56-65,1104
CUST10598,29,24,21105.84,3,3,2,332,Potential Loyalist.,618.0,Tejas Choudhury,xgola@bahl.com,Female,71,Mumbai,Widowed,3,2021-07-14,65+,1477
CUST10599,22,18,17156.22,4,1,1,411,Potential Loyalist.,853.0,Shray Sahota,diya47@gmail.com,Male,45,Bangalore,Single,0,2022-03-24,36-45,1224
CUST10600,76,30,24352.04,2,5,3,253,Potential Loyalist.,401.0,Ivana Desai,aaryahimallick@hotmail.com,Not Disclosed,45,Delhi,Married,1,2020-10-19,36-45,1745
CUST10601,19,23,22498.58,4,3,3,433,Potential Loyalist.,533.0,Nirvaan Dewan,rhayre@vala.org,Female,56,Kolkata,Divorced,1,2023-12-16,56-65,592
CUST10602,24,23,21378.57,4,3,3,433,Potential Loyalist.,596.0,Zain Choudhury,gbhat@vaidya-mane.net,Male,38,Bangalore,Divorced,3,2022-08-22,36-45,1073
CUST10603,109,20,15887.32,1,2,1,121,At Risk.,901.0,Dhanush Edwin,mbath@kannan.com,Not Disclosed,19,Jaipur,Single,2,2020-12-05,18-25,1698
CUST10604,60,13,12536.37,2,1,1,211,At Risk.,986.0,Chirag Sundaram,bhaminibhatnagar@kota.com,Female,34,Delhi,Divorced,0,2023-06-29,26-35,762
CUST10605,92,12,16138.391,1,1,1,111,At Risk.,887.0,Inaaya  Ravel,varmamishti@mammen.com,Male,44,Kolkata,Single,1,2020-08-15,36-45,1810
CUST10606,42,23,22397.9,3,3,3,333,Potential Loyalist.,539.0,Hrishita Sama,shethvaibhav@bhatti.biz,Not Disclosed,26,Jaipur,Widowed,1,2020-09-19,26-35,1775
CUST10607,37,22,23266.59,3,2,3,323,Potential Loyalist.,478.0,Lavanya Sood,shaan36@yahoo.com,Male,50,Mumbai,Widowed,2,2022-12-08,46-55,965
CUST10608,402,20,21884.45,1,2,3,123,At Risk.,568.0,Tara Wason,sacharnitara@hotmail.com,Female,56,Delhi,Married,2,2020-11-05,56-65,1728
CUST10609,65,21,18714.42,2,2,2,222,At Risk.,763.0,Romil Setty,zahuja@sagar.com,Female,23,Ahmedabad,Single,1,2024-06-26,18-25,399
CUST10610,5,23,22279.89,5,3,3,533,Hibernating,545.0,Chirag Kadakia,dishani02@yahoo.com,Male,22,Delhi,Single,1,2024-02-28,18-25,518
CUST10611,2,28,24531.18,5,5,4,554,Loyal Customers,392.0,Indrajit Mahal,priyanshmadan@kothari.org,Female,37,Delhi,Widowed,2,2022-08-21,36-45,1074
CUST10612,5,22,23820.03,5,2,3,523,Hibernating,433.0,Hunar Dugar,mdeshpande@yahoo.com,Female,72,Bangalore,Divorced,3,2022-07-02,65+,1124
CUST10613,11,28,28177.51,5,5,5,555,Champions,182.0,Renee Zacharia,aptemadhav@hotmail.com,Male,38,Lucknow,Married,4,2023-02-03,36-45,908
CUST10614,1,17,13111.06,5,1,1,511,Hibernating,975.0,Manjari Samra,wmallick@gmail.com,Not Disclosed,67,Hyderabad,Divorced,4,2021-07-10,65+,1481
CUST10615,69,23,21038.27,2,3,2,232,Potential Loyalist.,623.0,Vanya Dada,samairachaudhry@hotmail.com,Female,71,Jaipur,Divorced,2,2020-12-04,65+,1699
CUST10616,119,32,31208.46,1,5,5,155,Potential Loyalist.,80.0,Diya Buch,navya49@sanghvi.com,Not Disclosed,18,Pune,Divorced,3,2021-04-09,,1573
CUST10617,41,29,32881.78,3,5,5,355,Potential Loyalist.,40.0,Tiya Chauhan,lbhatti@agarwal-chand.com,Male,27,Hyderabad,Married,0,2022-05-18,26-35,1169
CUST10618,51,25,19407.46,2,4,2,242,Potential Loyalist.,720.0,Trisha Chopra,zainadara@yahoo.com,Female,30,Bangalore,Married,2,2021-09-13,26-35,1416
